Player Name,Runs,Balls Faced,4s,6s,Strike Rate,Opposition,Venue,Date
SR Tendulkar,2*,3,0,0,66.66,v Sri Lanka,Colombo (SSC),18-Aug-06
SR Tendulkar,141*,148,13,5,95.27,v West Indies,Kuala Lumpur,14-Sep-06
M Kaif,1*,2,0,0,50,v West Indies,Kuala Lumpur,14-Sep-06
IK Pathan,64,68,6,2,94.11,v West Indies,Kuala Lumpur,14-Sep-06
SK Raina,34,29,4,0,117.24,v West Indies,Kuala Lumpur,14-Sep-06
R Dravid,26,38,3,0,68.42,v West Indies,Kuala Lumpur,14-Sep-06
V Sehwag,9,10,0,1,90,v West Indies,Kuala Lumpur,14-Sep-06
MS Dhoni,2,10,0,0,20,v West Indies,Kuala Lumpur,14-Sep-06
SK Raina,1*,1,0,0,100,v Australia,Kuala Lumpur,16-Sep-06
SR Tendulkar,12,17,2,0,70.58,v Australia,Kuala Lumpur,16-Sep-06
V Sehwag,8,5,0,1,160,v Australia,Kuala Lumpur,16-Sep-06
R Dravid,6,22,1,0,27.27,v Australia,Kuala Lumpur,16-Sep-06
IK Pathan,0,1,0,0,0,v Australia,Kuala Lumpur,16-Sep-06
Yuvraj Singh,0,3,0,0,0,v Australia,Kuala Lumpur,16-Sep-06
MM Patel,2*,2,0,0,100,v West Indies,Kuala Lumpur,20-Sep-06
SR Tendulkar,65,102,7,0,63.72,v West Indies,Kuala Lumpur,20-Sep-06
Harbhajan Singh,37,60,1,2,61.66,v West Indies,Kuala Lumpur,20-Sep-06
MS Dhoni,18,13,4,0,138.46,v West Indies,Kuala Lumpur,20-Sep-06
SK Raina,11,15,2,0,73.33,v West Indies,Kuala Lumpur,20-Sep-06
AB Agarkar,4,15,0,0,26.66,v West Indies,Kuala Lumpur,20-Sep-06
RP Singh,2,16,0,0,12.5,v West Indies,Kuala Lumpur,20-Sep-06
V Sehwag,1,6,0,0,16.66,v West Indies,Kuala Lumpur,20-Sep-06
R Dravid,0,3,0,0,0,v West Indies,Kuala Lumpur,20-Sep-06
Yuvraj Singh,0,4,0,0,0,v West Indies,Kuala Lumpur,20-Sep-06
S Sreesanth,0,4,0,0,0,v West Indies,Kuala Lumpur,20-Sep-06
D Mongia,63*,90,5,0,70,v Australia,Kuala Lumpur,22-Sep-06
SK Raina,26,36,2,1,72.22,v Australia,Kuala Lumpur,22-Sep-06
MS Dhoni,23,34,0,1,67.64,v Australia,Kuala Lumpur,22-Sep-06
M Kaif,21,37,2,0,56.75,v Australia,Kuala Lumpur,22-Sep-06
V Sehwag,10,11,0,0,90.9,v Australia,Kuala Lumpur,22-Sep-06
AB Agarkar,9,12,0,0,75,v Australia,Kuala Lumpur,22-Sep-06
R Dravid,7,21,1,0,33.33,v Australia,Kuala Lumpur,22-Sep-06
SR Tendulkar,4,10,1,0,40,v Australia,Kuala Lumpur,22-Sep-06
RP Singh,4,12,0,0,33.33,v Australia,Kuala Lumpur,22-Sep-06
MM Patel,1,2,0,0,50,v Australia,Kuala Lumpur,22-Sep-06
Harbhajan Singh,0,2,0,0,0,v Australia,Kuala Lumpur,22-Sep-06
Harbhajan Singh,6*,11,1,0,54.54,v England,Jaipur,15-Oct-06
Yuvraj Singh,27*,61,4,0,44.26,v England,Jaipur,15-Oct-06
SR Tendulkar,35,41,5,0,85.36,v England,Jaipur,15-Oct-06
IK Pathan,19,34,4,0,55.88,v England,Jaipur,15-Oct-06
V Sehwag,9,4,2,0,225,v England,Jaipur,15-Oct-06
MS Dhoni,7,22,0,0,31.81,v England,Jaipur,15-Oct-06
R Dravid,4,3,1,0,133.33,v England,Jaipur,15-Oct-06
SK Raina,0,2,0,0,0,v England,Jaipur,15-Oct-06
RP Singh,0*,1,0,0,0,v West Indies,Ahmedabad,26-Oct-06
MS Dhoni,51,65,1,2,78.46,v West Indies,Ahmedabad,26-Oct-06
R Dravid,49,67,6,0,73.13,v West Indies,Ahmedabad,26-Oct-06
SR Tendulkar,29,45,4,0,64.44,v West Indies,Ahmedabad,26-Oct-06
Yuvraj Singh,27,43,4,0,62.79,v West Indies,Ahmedabad,26-Oct-06
SK Raina,19,37,1,0,51.35,v West Indies,Ahmedabad,26-Oct-06
V Sehwag,17,20,3,0,85,v West Indies,Ahmedabad,26-Oct-06
Harbhajan Singh,15,15,1,0,100,v West Indies,Ahmedabad,26-Oct-06
AB Agarkar,1,2,0,0,50,v West Indies,Ahmedabad,26-Oct-06
IK Pathan,0,6,0,0,0,v West Indies,Ahmedabad,26-Oct-06
Harbhajan Singh,5*,3,0,0,166.66,v Australia,Mohali,29-Oct-06
V Sehwag,65,90,9,0,72.22,v Australia,Mohali,29-Oct-06
R Dravid,52,63,6,0,82.53,v Australia,Mohali,29-Oct-06
M Kaif,30,43,2,0,69.76,v Australia,Mohali,29-Oct-06
MS Dhoni,28,23,2,0,121.73,v Australia,Mohali,29-Oct-06
D Mongia,18,30,3,0,60,v Australia,Mohali,29-Oct-06
SK Raina,13,19,2,0,68.42,v Australia,Mohali,29-Oct-06
SR Tendulkar,10,26,2,0,38.46,v Australia,Mohali,29-Oct-06
IK Pathan,10,7,1,0,142.85,v Australia,Mohali,29-Oct-06
MM Patel,0*,3,0,0,0,v South Africa,Durban,22-Nov-06
SR Tendulkar,35,51,5,0,68.62,v South Africa,Durban,22-Nov-06
R Dravid,18,25,3,0,72,v South Africa,Durban,22-Nov-06
MS Dhoni,14,27,3,0,51.85,v South Africa,Durban,22-Nov-06
M Kaif,8,19,1,0,42.1,v South Africa,Durban,22-Nov-06
AB Agarkar,6,16,1,0,37.5,v South Africa,Durban,22-Nov-06
SK Raina,4,12,0,0,33.33,v South Africa,Durban,22-Nov-06
D Mongia,1,9,0,0,11.11,v South Africa,Durban,22-Nov-06
Harbhajan Singh,1,4,0,0,25,v South Africa,Durban,22-Nov-06
Z Khan,1,8,0,0,12.5,v South Africa,Durban,22-Nov-06
W Jaffer,0,3,0,0,0,v South Africa,Durban,22-Nov-06
Z Khan,2*,11,0,0,18.18,v South Africa,Cape Town,26-Nov-06
R Dravid,63,103,4,1,61.16,v South Africa,Cape Town,26-Nov-06
MS Dhoni,55,48,3,4,114.58,v South Africa,Cape Town,26-Nov-06
KD Karthik,14,23,2,1,60.86,v South Africa,Cape Town,26-Nov-06
M Kaif,10,17,1,0,58.82,v South Africa,Cape Town,26-Nov-06
Harbhajan Singh,10,12,2,0,83.33,v South Africa,Cape Town,26-Nov-06
AB Agarkar,6,9,1,0,66.66,v South Africa,Cape Town,26-Nov-06
SR Tendulkar,2,9,0,0,22.22,v South Africa,Cape Town,26-Nov-06
IK Pathan,1,10,0,0,10,v South Africa,Cape Town,26-Nov-06
V Sehwag,0,4,0,0,0,v South Africa,Cape Town,26-Nov-06
A Kumble,0,3,0,0,0,v South Africa,Cape Town,26-Nov-06
Z Khan,16*,10,1,1,160,v South Africa,Centurion,3-Dec-06
SR Tendulkar,55,97,8,0,56.7,v South Africa,Centurion,3-Dec-06
MS Dhoni,44,49,2,2,89.79,v South Africa,Centurion,3-Dec-06
D Mongia,41,89,3,0,46.06,v South Africa,Centurion,3-Dec-06
V Sehwag,11,22,2,0,50,v South Africa,Centurion,3-Dec-06
KD Karthik,11,15,2,0,73.33,v South Africa,Centurion,3-Dec-06
IK Pathan,7,9,0,0,77.77,v South Africa,Centurion,3-Dec-06
Harbhajan Singh,1,5,0,0,20,v South Africa,Centurion,3-Dec-06
A Kumble,1,3,0,0,33.33,v South Africa,Centurion,3-Dec-06
VVS Laxman,0,1,0,0,0,v South Africa,Centurion,3-Dec-06
G Gambhir,80*,107,9,0,74.76,v Ireland,Belfast,23-Jun-07
SC Ganguly,73*,99,6,1,73.73,v Ireland,Belfast,23-Jun-07
SR Tendulkar,4,3,1,0,133.33,v Ireland,Belfast,23-Jun-07
PP Chawla,2*,2,0,0,100,v South Africa,Belfast,26-Jun-07
SR Tendulkar,99,143,12,0,69.23,v South Africa,Belfast,26-Jun-07
R Dravid,74,93,6,0,79.56,v South Africa,Belfast,26-Jun-07
KD Karthik,19,10,2,1,190,v South Africa,Belfast,26-Jun-07
SC Ganguly,13,22,1,0,59.09,v South Africa,Belfast,26-Jun-07
Yuvraj Singh,13,12,1,0,108.33,v South Africa,Belfast,26-Jun-07
RG Sharma,8,9,0,0,88.88,v South Africa,Belfast,26-Jun-07
RR Powar,1,3,0,0,33.33,v South Africa,Belfast,26-Jun-07
G Gambhir,0,7,0,0,0,v South Africa,Belfast,26-Jun-07
Yuvraj Singh,49*,63,4,1,77.77,v South Africa,Belfast,29-Jun-07
KD Karthik,32*,37,1,0,86.48,v South Africa,Belfast,29-Jun-07
SR Tendulkar,93,106,13,2,87.73,v South Africa,Belfast,29-Jun-07
SC Ganguly,42,75,3,1,56,v South Africa,Belfast,29-Jun-07
R Dravid,2,10,0,0,20,v South Africa,Belfast,29-Jun-07
MS Dhoni,0,4,0,0,0,v South Africa,Belfast,29-Jun-07
Yuvraj Singh,61*,82,6,1,74.39,v South Africa,Belfast,1-Jul-07
MS Dhoni,14*,11,2,0,127.27,v South Africa,Belfast,1-Jul-07
R Dravid,36,49,4,0,73.46,v South Africa,Belfast,1-Jul-07
SC Ganguly,18,24,3,0,75,v South Africa,Belfast,1-Jul-07
SR Tendulkar,8,8,2,0,100,v South Africa,Belfast,1-Jul-07
G Gambhir,5,11,1,0,45.45,v South Africa,Belfast,1-Jul-07
KD Karthik,44*,45,4,0,97.77,v England,Southampton,21-Aug-07
R Dravid,46,72,2,1,63.88,v England,Southampton,21-Aug-07
Z Khan,20,28,1,2,71.42,v England,Southampton,21-Aug-07
MS Dhoni,19,60,1,0,31.66,v England,Southampton,21-Aug-07
SR Tendulkar,17,33,1,0,51.51,v England,Southampton,21-Aug-07
AB Agarkar,11,29,1,0,37.93,v England,Southampton,21-Aug-07
G Gambhir,3,14,0,0,21.42,v England,Southampton,21-Aug-07
SC Ganguly,2,6,0,0,33.33,v England,Southampton,21-Aug-07
PP Chawla,2,10,0,0,20,v England,Southampton,21-Aug-07
Yuvraj Singh,0,4,0,0,0,v England,Southampton,21-Aug-07
RP Singh,0,4,0,0,0,v England,Southampton,21-Aug-07
R Dravid,92*,63,11,1,146.03,v England,Bristol,24-Aug-07
PP Chawla,1*,1,0,0,100,v England,Bristol,24-Aug-07
SR Tendulkar,99,112,15,1,88.39,v England,Bristol,24-Aug-07
Yuvraj Singh,49,53,6,0,92.45,v England,Bristol,24-Aug-07
SC Ganguly,39,54,5,1,72.22,v England,Bristol,24-Aug-07
MS Dhoni,21,18,3,0,116.66,v England,Bristol,24-Aug-07
KD Karthik,1,2,0,0,50,v England,Bristol,24-Aug-07
AB Agarkar,1,3,0,0,33.33,v England,Bristol,24-Aug-07
RR Powar,1,2,0,0,50,v England,Bristol,24-Aug-07
RP Singh,12*,16,0,0,75,v England,Birmingham,27-Aug-07
SC Ganguly,72,104,9,1,69.23,v England,Birmingham,27-Aug-07
R Dravid,56,61,7,1,91.8,v England,Birmingham,27-Aug-07
Yuvraj Singh,45,39,4,1,115.38,v England,Birmingham,27-Aug-07
MS Dhoni,13,20,0,0,65,v England,Birmingham,27-Aug-07
Z Khan,11,12,2,0,91.66,v England,Birmingham,27-Aug-07
SR Tendulkar,8,19,1,0,42.1,v England,Birmingham,27-Aug-07
RR Powar,5,13,0,0,38.46,v England,Birmingham,27-Aug-07
PP Chawla,1,2,0,0,50,v England,Birmingham,27-Aug-07
MM Patel,1,3,0,0,33.33,v England,Birmingham,27-Aug-07
KD Karthik,0,2,0,0,0,v England,Birmingham,27-Aug-07
PP Chawla,13*,11,1,0,118.18,v England,Manchester,30-Aug-07
Yuvraj Singh,71,104,5,1,68.26,v England,Manchester,30-Aug-07
SR Tendulkar,55,86,9,0,63.95,v England,Manchester,30-Aug-07
Z Khan,20,19,3,0,105.26,v England,Manchester,30-Aug-07
MS Dhoni,13,18,1,0,72.22,v England,Manchester,30-Aug-07
SC Ganguly,9,14,2,0,64.28,v England,Manchester,30-Aug-07
RR Powar,7,11,0,0,63.63,v England,Manchester,30-Aug-07
AB Agarkar,6,5,1,0,120,v England,Manchester,30-Aug-07
KD Karthik,4,22,1,0,18.18,v England,Manchester,30-Aug-07
R Dravid,1,8,0,0,12.5,v England,Manchester,30-Aug-07
RP Singh,0,1,0,0,0,v England,Manchester,30-Aug-07
Z Khan,4*,3,1,0,133.33,v England,Leeds,2-Sep-07
KD Karthik,2*,3,0,0,66.66,v England,Leeds,2-Sep-07
Yuvraj Singh,72,57,10,2,126.31,v England,Leeds,2-Sep-07
SR Tendulkar,71,59,13,0,120.33,v England,Leeds,2-Sep-07
SC Ganguly,59,79,7,2,74.68,v England,Leeds,2-Sep-07
G Gambhir,51,66,5,0,77.27,v England,Leeds,2-Sep-07
MS Dhoni,24,17,3,0,141.17,v England,Leeds,2-Sep-07
R Dravid,24,17,3,1,141.17,v England,Leeds,2-Sep-07
RV Uthappa,47*,33,8,0,142.42,v England,The Oval,5-Sep-07
RR Powar,0*,0,0,0,-,v England,The Oval,5-Sep-07
SR Tendulkar,94,81,16,1,116.04,v England,The Oval,5-Sep-07
SC Ganguly,53,60,7,1,88.33,v England,The Oval,5-Sep-07
G Gambhir,47,57,3,1,82.45,v England,The Oval,5-Sep-07
MS Dhoni,35,37,3,0,94.59,v England,The Oval,5-Sep-07
Yuvraj Singh,18,24,1,0,75,v England,The Oval,5-Sep-07
R Dravid,4,5,0,0,80,v England,The Oval,5-Sep-07
AB Agarkar,1,1,0,0,100,v England,The Oval,5-Sep-07
Z Khan,0,0,0,0,-,v England,The Oval,5-Sep-07
RP Singh,1*,6,0,0,16.66,v England,Lord's,8-Sep-07
MS Dhoni,50,72,4,1,69.44,v England,Lord's,8-Sep-07
SR Tendulkar,30,46,4,0,65.21,v England,Lord's,8-Sep-07
Yuvraj Singh,28,48,1,1,58.33,v England,Lord's,8-Sep-07
RV Uthappa,22,30,2,0,73.33,v England,Lord's,8-Sep-07
SC Ganguly,15,22,2,0,68.18,v England,Lord's,8-Sep-07
G Gambhir,12,20,0,0,60,v England,Lord's,8-Sep-07
RR Powar,10,20,1,0,50,v England,Lord's,8-Sep-07
Z Khan,7,16,1,0,43.75,v England,Lord's,8-Sep-07
R Dravid,0,3,0,0,0,v England,Lord's,8-Sep-07
PP Chawla,0,6,0,0,0,v England,Lord's,8-Sep-07
G Gambhir,4*,10,1,0,40,v Australia,Bengaluru,29-Sep-07
IK Pathan,0*,0,0,0,-,v Australia,Bengaluru,29-Sep-07
SR Tendulkar,0,6,0,0,0,v Australia,Bengaluru,29-Sep-07
S Sreesanth,7*,25,0,0,28,v Australia,Kochi,2-Oct-07
MS Dhoni,58,88,2,2,65.9,v Australia,Kochi,2-Oct-07
RV Uthappa,41,30,4,2,136.66,v Australia,Kochi,2-Oct-07
R Dravid,31,48,3,1,64.58,v Australia,Kochi,2-Oct-07
RR Powar,17,18,1,1,94.44,v Australia,Kochi,2-Oct-07
SR Tendulkar,16,25,1,1,64,v Australia,Kochi,2-Oct-07
Yuvraj Singh,10,10,0,1,100,v Australia,Kochi,2-Oct-07
G Gambhir,7,13,1,0,53.84,v Australia,Kochi,2-Oct-07
Harbhajan Singh,4,10,0,0,40,v Australia,Kochi,2-Oct-07
Z Khan,3,14,0,0,21.42,v Australia,Kochi,2-Oct-07
IK Pathan,1,7,0,0,14.28,v Australia,Kochi,2-Oct-07
Harbhajan Singh,19*,22,1,1,86.36,v Australia,Hyderabad (Deccan),5-Oct-07
Yuvraj Singh,121,115,12,3,105.21,v Australia,Hyderabad (Deccan),5-Oct-07
SR Tendulkar,43,71,6,0,60.56,v Australia,Hyderabad (Deccan),5-Oct-07
MS Dhoni,33,37,4,0,89.18,v Australia,Hyderabad (Deccan),5-Oct-07
G Gambhir,6,11,0,0,54.54,v Australia,Hyderabad (Deccan),5-Oct-07
IK Pathan,3,4,0,0,75,v Australia,Hyderabad (Deccan),5-Oct-07
Z Khan,3,4,0,0,75,v Australia,Hyderabad (Deccan),5-Oct-07
RG Sharma,1,4,0,0,25,v Australia,Hyderabad (Deccan),5-Oct-07
S Sreesanth,1,12,0,0,8.33,v Australia,Hyderabad (Deccan),5-Oct-07
RV Uthappa,0,3,0,0,0,v Australia,Hyderabad (Deccan),5-Oct-07
R Dravid,0,4,0,0,0,v Australia,Hyderabad (Deccan),5-Oct-07
MS Dhoni,50*,35,5,1,142.85,v Australia,Chandigarh,8-Oct-07
RV Uthappa,30*,18,6,0,166.66,v Australia,Chandigarh,8-Oct-07
SR Tendulkar,79,119,7,0,66.38,v Australia,Chandigarh,8-Oct-07
SC Ganguly,41,59,6,0,69.49,v Australia,Chandigarh,8-Oct-07
Yuvraj Singh,39,55,5,0,70.9,v Australia,Chandigarh,8-Oct-07
R Dravid,13,14,2,0,92.85,v Australia,Chandigarh,8-Oct-07
RP Singh,12*,27,1,0,44.44,v Australia,Vadodara,11-Oct-07
SR Tendulkar,47,73,9,0,64.38,v Australia,Vadodara,11-Oct-07
Z Khan,28,44,0,2,63.63,v Australia,Vadodara,11-Oct-07
IK Pathan,26,63,2,1,41.26,v Australia,Vadodara,11-Oct-07
RV Uthappa,5,6,1,0,83.33,v Australia,Vadodara,11-Oct-07
Harbhajan Singh,5,3,1,0,166.66,v Australia,Vadodara,11-Oct-07
MS Dhoni,4,7,1,0,57.14,v Australia,Vadodara,11-Oct-07
Yuvraj Singh,1,7,0,0,14.28,v Australia,Vadodara,11-Oct-07
SC Ganguly,0,4,0,0,0,v Australia,Vadodara,11-Oct-07
R Dravid,0,1,0,0,0,v Australia,Vadodara,11-Oct-07
M Kartik,0,4,0,0,0,v Australia,Vadodara,11-Oct-07
Harbhajan Singh,6*,5,1,0,120,v Australia,Nagpur,14-Oct-07
Z Khan,3*,3,0,0,100,v Australia,Nagpur,14-Oct-07
SC Ganguly,86,111,7,2,77.47,v Australia,Nagpur,14-Oct-07
SR Tendulkar,72,72,9,1,100,v Australia,Nagpur,14-Oct-07
RV Uthappa,44,28,5,2,157.14,v Australia,Nagpur,14-Oct-07
IK Pathan,29,29,3,2,100,v Australia,Nagpur,14-Oct-07
MS Dhoni,26,29,2,1,89.65,v Australia,Nagpur,14-Oct-07
R Dravid,7,13,0,0,53.84,v Australia,Nagpur,14-Oct-07
Yuvraj Singh,6,11,1,0,54.54,v Australia,Nagpur,14-Oct-07
Z Khan,31*,43,3,1,72.09,v Australia,Mumbai,17-Oct-07
M Kartik,21*,34,3,0,61.76,v Australia,Mumbai,17-Oct-07
RV Uthappa,47,59,4,2,79.66,v Australia,Mumbai,17-Oct-07
SR Tendulkar,21,36,4,0,58.33,v Australia,Mumbai,17-Oct-07
Harbhajan Singh,19,49,1,0,38.77,v Australia,Mumbai,17-Oct-07
Yuvraj Singh,15,26,2,0,57.69,v Australia,Mumbai,17-Oct-07
MS Dhoni,5,11,1,0,45.45,v Australia,Mumbai,17-Oct-07
SC Ganguly,0,7,0,0,0,v Australia,Mumbai,17-Oct-07
KD Karthik,0,6,0,0,0,v Australia,Mumbai,17-Oct-07
IK Pathan,0,5,0,0,0,v Australia,Mumbai,17-Oct-07
IK Pathan,5*,8,1,0,62.5,v Pakistan,Guwahati,5-Nov-07
RV Uthappa,11*,11,2,0,100,v Pakistan,Guwahati,5-Nov-07
MS Dhoni,63,77,8,0,81.81,v Pakistan,Guwahati,5-Nov-07
Yuvraj Singh,58,74,6,1,78.37,v Pakistan,Guwahati,5-Nov-07
G Gambhir,44,51,7,0,86.27,v Pakistan,Guwahati,5-Nov-07
SC Ganguly,39,55,6,1,70.9,v Pakistan,Guwahati,5-Nov-07
SR Tendulkar,4,7,1,0,57.14,v Pakistan,Guwahati,5-Nov-07
Harbhajan Singh,38*,20,2,2,190,v Pakistan,Mohali,8-Nov-07
RP Singh,1*,1,0,0,100,v Pakistan,Mohali,8-Nov-07
SR Tendulkar,99,91,14,1,108.79,v Pakistan,Mohali,8-Nov-07
G Gambhir,57,68,7,0,83.82,v Pakistan,Mohali,8-Nov-07
Yuvraj Singh,34,44,3,0,77.27,v Pakistan,Mohali,8-Nov-07
V Sehwag,25,31,1,0,80.64,v Pakistan,Mohali,8-Nov-07
Z Khan,9,18,1,0,50,v Pakistan,Mohali,8-Nov-07
IK Pathan,7,14,0,0,50,v Pakistan,Mohali,8-Nov-07
SC Ganguly,6,3,1,0,200,v Pakistan,Mohali,8-Nov-07
MS Dhoni,4,10,0,0,40,v Pakistan,Mohali,8-Nov-07
RV Uthappa,0,2,0,0,0,v Pakistan,Mohali,8-Nov-07
IK Pathan,17*,7,0,2,242.85,v Pakistan,Kanpur,11-Nov-07
Harbhajan Singh,10*,10,0,0,100,v Pakistan,Kanpur,11-Nov-07
Yuvraj Singh,77,95,4,3,81.05,v Pakistan,Kanpur,11-Nov-07
MS Dhoni,49,52,4,2,94.23,v Pakistan,Kanpur,11-Nov-07
SC Ganguly,39,46,4,1,84.78,v Pakistan,Kanpur,11-Nov-07
SR Tendulkar,29,27,5,0,107.4,v Pakistan,Kanpur,11-Nov-07
G Gambhir,25,49,1,0,51.02,v Pakistan,Kanpur,11-Nov-07
RV Uthappa,19,17,1,1,111.76,v Pakistan,Kanpur,11-Nov-07
Yuvraj Singh,53*,65,4,1,81.53,v Pakistan,Gwalior,15-Nov-07
MS Dhoni,45*,45,3,1,100,v Pakistan,Gwalior,15-Nov-07
SR Tendulkar,97,102,16,0,95.09,v Pakistan,Gwalior,15-Nov-07
V Sehwag,43,49,4,1,87.75,v Pakistan,Gwalior,15-Nov-07
SC Ganguly,5,5,1,0,100,v Pakistan,Gwalior,15-Nov-07
G Gambhir,3,13,0,0,23.07,v Pakistan,Gwalior,15-Nov-07
S Sreesanth,10*,16,1,0,62.5,v Pakistan,Jaipur,18-Nov-07
RG Sharma,52,61,3,1,85.24,v Pakistan,Jaipur,18-Nov-07
Yuvraj Singh,50,62,3,1,80.64,v Pakistan,Jaipur,18-Nov-07
IK Pathan,43,39,4,1,110.25,v Pakistan,Jaipur,18-Nov-07
SR Tendulkar,30,27,6,0,111.11,v Pakistan,Jaipur,18-Nov-07
MS Dhoni,24,32,1,0,75,v Pakistan,Jaipur,18-Nov-07
M Kartik,16,10,1,1,160,v Pakistan,Jaipur,18-Nov-07
G Gambhir,12,15,2,0,80,v Pakistan,Jaipur,18-Nov-07
P Kumar,12,13,1,0,92.3,v Pakistan,Jaipur,18-Nov-07
V Sehwag,10,13,1,0,76.92,v Pakistan,Jaipur,18-Nov-07
RV Uthappa,1,10,0,0,10,v Pakistan,Jaipur,18-Nov-07
I Sharma,1*,1,0,0,100,v Australia,Brisbane,3-Feb-08
G Gambhir,39,51,4,0,76.47,v Australia,Brisbane,3-Feb-08
MS Dhoni,37,61,1,0,60.65,v Australia,Brisbane,3-Feb-08
RG Sharma,29,43,5,0,67.44,v Australia,Brisbane,3-Feb-08
Harbhajan Singh,27,19,3,0,142.1,v Australia,Brisbane,3-Feb-08
IK Pathan,21,40,0,1,52.5,v Australia,Brisbane,3-Feb-08
SR Tendulkar,10,17,1,0,58.82,v Australia,Brisbane,3-Feb-08
V Sehwag,6,8,1,0,75,v Australia,Brisbane,3-Feb-08
RV Uthappa,5,13,0,0,38.46,v Australia,Brisbane,3-Feb-08
S Sreesanth,4,3,0,0,133.33,v Australia,Brisbane,3-Feb-08
MK Tiwary,2,16,0,0,12.5,v Australia,Brisbane,3-Feb-08
MS Dhoni,88*,95,5,1,92.63,v Sri Lanka,Brisbane,5-Feb-08
G Gambhir,102*,101,10,1,100.99,v Sri Lanka,Brisbane,5-Feb-08
SR Tendulkar,35,52,2,0,67.3,v Sri Lanka,Brisbane,5-Feb-08
V Sehwag,33,39,2,1,84.61,v Sri Lanka,Brisbane,5-Feb-08
Yuvraj Singh,2,11,0,0,18.18,v Sri Lanka,Brisbane,5-Feb-08
RG Sharma,0,2,0,0,0,v Sri Lanka,Brisbane,5-Feb-08
RG Sharma,39*,61,2,0,63.93,v Australia,Melbourne,10-Feb-08
MS Dhoni,17*,54,0,0,31.48,v Australia,Melbourne,10-Feb-08
SR Tendulkar,44,54,3,0,81.48,v Australia,Melbourne,10-Feb-08
G Gambhir,21,43,2,0,48.83,v Australia,Melbourne,10-Feb-08
IK Pathan,18,30,1,0,60,v Australia,Melbourne,10-Feb-08
V Sehwag,11,19,2,0,57.89,v Australia,Melbourne,10-Feb-08
Yuvraj Singh,3,14,0,0,21.42,v Australia,Melbourne,10-Feb-08
RG Sharma,70*,64,6,1,109.37,v Sri Lanka,Canberra,12-Feb-08
RV Uthappa,0*,0,0,0,-,v Sri Lanka,Canberra,12-Feb-08
G Gambhir,35,33,3,0,106.06,v Sri Lanka,Canberra,12-Feb-08
SR Tendulkar,32,30,4,0,106.66,v Sri Lanka,Canberra,12-Feb-08
MS Dhoni,31,26,3,0,119.23,v Sri Lanka,Canberra,12-Feb-08
V Sehwag,14,18,2,0,77.77,v Sri Lanka,Canberra,12-Feb-08
Yuvraj Singh,6,3,1,0,200,v Sri Lanka,Canberra,12-Feb-08
I Sharma,2*,10,0,0,20,v Australia,Adelaide,17-Feb-08
MS Dhoni,37,50,1,0,74,v Australia,Adelaide,17-Feb-08
G Gambhir,34,42,3,0,80.95,v Australia,Adelaide,17-Feb-08
Yuvraj Singh,26,44,3,1,59.09,v Australia,Adelaide,17-Feb-08
RV Uthappa,18,36,1,0,50,v Australia,Adelaide,17-Feb-08
IK Pathan,14,30,2,0,46.66,v Australia,Adelaide,17-Feb-08
SR Tendulkar,5,15,1,0,33.33,v Australia,Adelaide,17-Feb-08
Harbhajan Singh,4,6,0,0,66.66,v Australia,Adelaide,17-Feb-08
RG Sharma,1,3,0,0,33.33,v Australia,Adelaide,17-Feb-08
S Sreesanth,1,4,0,0,25,v Australia,Adelaide,17-Feb-08
MM Patel,0,9,0,0,0,v Australia,Adelaide,17-Feb-08
MS Dhoni,50*,68,0,0,73.52,v Sri Lanka,Adelaide,19-Feb-08
I Sharma,0*,2,0,0,0,v Sri Lanka,Adelaide,19-Feb-08
Yuvraj Singh,76,70,10,1,108.57,v Sri Lanka,Adelaide,19-Feb-08
IK Pathan,31,41,4,0,75.6,v Sri Lanka,Adelaide,19-Feb-08
RG Sharma,24,36,1,0,66.66,v Sri Lanka,Adelaide,19-Feb-08
G Gambhir,15,34,2,0,44.11,v Sri Lanka,Adelaide,19-Feb-08
RV Uthappa,10,28,0,0,35.71,v Sri Lanka,Adelaide,19-Feb-08
P Kumar,6,8,0,0,75,v Sri Lanka,Adelaide,19-Feb-08
Harbhajan Singh,3,6,0,0,50,v Sri Lanka,Adelaide,19-Feb-08
SR Tendulkar,0,2,0,0,0,v Sri Lanka,Adelaide,19-Feb-08
S Sreesanth,3*,4,0,0,75,v Australia,Sydney,24-Feb-08
G Gambhir,113,119,9,1,94.95,v Australia,Sydney,24-Feb-08
RV Uthappa,51,46,4,1,110.86,v Australia,Sydney,24-Feb-08
MS Dhoni,36,66,4,0,54.54,v Australia,Sydney,24-Feb-08
IK Pathan,22,21,2,0,104.76,v Australia,Sydney,24-Feb-08
Harbhajan Singh,20,11,3,0,181.81,v Australia,Sydney,24-Feb-08
V Sehwag,17,19,3,0,89.47,v Australia,Sydney,24-Feb-08
Yuvraj Singh,5,3,1,0,166.66,v Australia,Sydney,24-Feb-08
SR Tendulkar,2,3,0,0,66.66,v Australia,Sydney,24-Feb-08
I Sharma,2,4,0,0,50,v Australia,Sydney,24-Feb-08
RG Sharma,1,3,0,0,33.33,v Australia,Sydney,24-Feb-08
G Gambhir,63*,89,5,0,70.78,v Sri Lanka,Hobart,26-Feb-08
RG Sharma,3*,7,0,0,42.85,v Sri Lanka,Hobart,26-Feb-08
SR Tendulkar,63,54,10,0,116.66,v Sri Lanka,Hobart,26-Feb-08
